area_name,area_code,date,new_cases,total_cases,Cas_pweek,week_day,week_
Ealing,E09000009,15/05/2020,11,1394,,,
Ealing,E09000009,16/05/2020,1,1395,,,
Ealing,E09000009,17/05/2020,2,1397,,,
Ealing,E09000009,18/05/2020,4,1401,,,
Ealing,E09000009,19/05/2020,4,1405,,,
Ealing,E09000009,20/05/2020,11,1416,,,
Ealing,E09000009,21/05/2020,4,1420,,,
Ealing,E09000009,22/05/2020,12,1432,,,
Ealing,E09000009,23/05/2020,2,1434,,,
Ealing,E09000009,24/05/2020,2,1436,,,
Ealing,E09000009,25/05/2020,5,1441,,,
Ealing,E09000009,26/05/2020,4,1445,,,
Ealing,E09000009,27/05/2020,5,1450,,,
Ealing,E09000009,28/05/2020,7,1457,,,
Ealing,E09000009,29/05/2020,5,1462,,,
Ealing,E09000009,30/05/2020,3,1465,,,
Ealing,E09000009,31/05/2020,2,1467,,,
Ealing,E09000009,01/06/2020,4,1471,,,
Ealing,E09000009,02/06/2020,2,1473,,,
Ealing,E09000009,03/06/2020,5,1478,,,
Ealing,E09000009,04/06/2020,4,1482,,,
Ealing,E09000009,05/06/2020,4,1486,,,
Ealing,E09000009,06/06/2020,3,1489,,,
Ealing,E09000009,07/06/2020,1,1490,,,
Ealing,E09000009,08/06/2020,2,1492,,,
Ealing,E09000009,09/06/2020,7,1499,,,
Ealing,E09000009,10/06/2020,2,1501,,,
Ealing,E09000009,11/06/2020,0,1501,,,
Ealing,E09000009,12/06/2020,4,1505,,,
Ealing,E09000009,13/06/2020,1,1506,,,
Ealing,E09000009,14/06/2020,1,1507,,,
Ealing,E09000009,15/06/2020,0,1507,,,
Ealing,E09000009,16/06/2020,3,1510,,,
Ealing,E09000009,17/06/2020,1,1511,,,
Ealing,E09000009,18/06/2020,2,1513,,,
Ealing,E09000009,19/06/2020,3,1516,,,
Ealing,E09000009,20/06/2020,4,1520,,,
Ealing,E09000009,21/06/2020,1,1521,,,
Ealing,E09000009,22/06/2020,2,1523,,,
Ealing,E09000009,23/06/2020,6,1529,,,
Ealing,E09000009,24/06/2020,6,1535,,,
Ealing,E09000009,25/06/2020,3,1538,,,
Ealing,E09000009,26/06/2020,1,1539,,,
Ealing,E09000009,27/06/2020,2,1541,,,
Ealing,E09000009,28/06/2020,2,1543,,,
Ealing,E09000009,29/06/2020,7,1550,,,
Ealing,E09000009,30/06/2020,0,1550,,,
Ealing,E09000009,01/07/2020,3,1553,,,
Ealing,E09000009,02/07/2020,2,1555,,,
Ealing,E09000009,03/07/2020,3,1558,,,
Ealing,E09000009,04/07/2020,1,1559,,,
Ealing,E09000009,05/07/2020,3,1562,,,
Ealing,E09000009,06/07/2020,0,1562,,,
Ealing,E09000009,07/07/2020,1,1563,,,
Ealing,E09000009,08/07/2020,1,1564,,,
Ealing,E09000009,09/07/2020,2,1566,,,
Ealing,E09000009,10/07/2020,2,1568,,,
Ealing,E09000009,11/07/2020,1,1569,,,
Ealing,E09000009,12/07/2020,2,1571,,,
Ealing,E09000009,13/07/2020,2,1573,,,
Ealing,E09000009,14/07/2020,2,1575,,,
Ealing,E09000009,15/07/2020,2,1577,,,
Ealing,E09000009,16/07/2020,0,1577,,,
Ealing,E09000009,17/07/2020,3,1580,,,
Ealing,E09000009,18/07/2020,2,1582,,,
Ealing,E09000009,19/07/2020,2,1584,,,
Ealing,E09000009,20/07/2020,9,1593,,,
Ealing,E09000009,21/07/2020,0,1593,,,
Ealing,E09000009,22/07/2020,6,1599,,,
Ealing,E09000009,23/07/2020,2,1601,,,
Ealing,E09000009,24/07/2020,3,1604,,,
Ealing,E09000009,25/07/2020,1,1605,,,
Ealing,E09000009,26/07/2020,1,1606,,,
Ealing,E09000009,27/07/2020,4,1610,,,
Ealing,E09000009,28/07/2020,5,1615,,,
Ealing,E09000009,29/07/2020,3,1618,,,
Ealing,E09000009,30/07/2020,2,1620,,,
Ealing,E09000009,31/07/2020,3,1623,,,
Ealing,E09000009,01/08/2020,5,1628,,,
Ealing,E09000009,02/08/2020,7,1635,,,
Ealing,E09000009,03/08/2020,7,1642,,,
Ealing,E09000009,04/08/2020,3,1645,,,
Ealing,E09000009,05/08/2020,10,1655,,,
Ealing,E09000009,06/08/2020,3,1658,,,
Ealing,E09000009,07/08/2020,7,1665,,,
Ealing,E09000009,08/08/2020,2,1667,,,
Ealing,E09000009,09/08/2020,5,1672,,,
Ealing,E09000009,10/08/2020,6,1678,,,
Ealing,E09000009,11/08/2020,4,1682,,,
Ealing,E09000009,12/08/2020,4,1686,,,
Ealing,E09000009,13/08/2020,6,1692,,,
Ealing,E09000009,14/08/2020,7,1699,,,
Ealing,E09000009,15/08/2020,10,1709,,,
Ealing,E09000009,16/08/2020,3,1712,,,
Ealing,E09000009,17/08/2020,14,1726,,,
Ealing,E09000009,18/08/2020,14,1740,,,
Ealing,E09000009,19/08/2020,7,1747,,,
Ealing,E09000009,20/08/2020,8,1755,,,
Ealing,E09000009,21/08/2020,8,1763,,,
Ealing,E09000009,22/08/2020,9,1772,,,
Ealing,E09000009,23/08/2020,11,1783,,,
Ealing,E09000009,24/08/2020,8,1791,,,
Ealing,E09000009,25/08/2020,6,1797,,,
Ealing,E09000009,26/08/2020,7,1804,,,
Ealing,E09000009,27/08/2020,8,1812,,,
Ealing,E09000009,28/08/2020,3,1815,,,
Ealing,E09000009,29/08/2020,4,1819,,,
Ealing,E09000009,30/08/2020,8,1827,,,
Ealing,E09000009,31/08/2020,10,1837,,,
Ealing,E09000009,01/09/2020,9,1846,,,
Ealing,E09000009,02/09/2020,11,1857,,,
Ealing,E09000009,03/09/2020,10,1867,,,
Ealing,E09000009,04/09/2020,12,1879,,,
Ealing,E09000009,05/09/2020,14,1893,,,
Ealing,E09000009,06/09/2020,5,1898,,,
Ealing,E09000009,07/09/2020,26,1924,,,
Ealing,E09000009,08/09/2020,19,1943,,,
Ealing,E09000009,09/09/2020,16,1959,,,
Ealing,E09000009,10/09/2020,12,1971,,,
Ealing,E09000009,11/09/2020,11,1982,,,
Ealing,E09000009,12/09/2020,14,1996,,,
Ealing,E09000009,13/09/2020,3,1999,,,
Ealing,E09000009,14/09/2020,17,2016,,,
Ealing,E09000009,15/09/2020,3,2019,,,
Ealing,E09000009,16/09/2020,14,2033,,,
Ealing,E09000009,17/09/2020,9,2042,,,
Ealing,E09000009,18/09/2020,20,2062,,,
Ealing,E09000009,19/09/2020,12,2074,,,
Ealing,E09000009,20/09/2020,19,2093,,,
Ealing,E09000009,21/09/2020,17,2110,,,
Ealing,E09000009,22/09/2020,30,2140,,,
Ealing,E09000009,23/09/2020,22,2162,,,
Ealing,E09000009,24/09/2020,19,2181,,,
Ealing,E09000009,25/09/2020,27,2208,,,
Ealing,E09000009,26/09/2020,27,2235,,,
Ealing,E09000009,27/09/2020,16,2251,,,
Ealing,E09000009,28/09/2020,23,2274,,,
Ealing,E09000009,29/09/2020,15,2289,,,
Ealing,E09000009,30/09/2020,0,2289,,,
Enfield,E09000010,11/02/2020,0,0,,,
Enfield,E09000010,12/02/2020,0,0,,,
Enfield,E09000010,13/02/2020,0,0,,,
Enfield,E09000010,14/02/2020,0,0,,,
Enfield,E09000010,15/02/2020,0,0,,,
Enfield,E09000010,16/02/2020,0,0,,,
Enfield,E09000010,17/02/2020,0,0,,,
Enfield,E09000010,18/02/2020,0,0,,,
Enfield,E09000010,19/02/2020,0,0,,,
Enfield,E09000010,20/02/2020,0,0,,,
Enfield,E09000010,21/02/2020,0,0,,,
Enfield,E09000010,22/02/2020,0,0,,,
Enfield,E09000010,23/02/2020,0,0,,,
Enfield,E09000010,24/02/2020,0,0,,,
Enfield,E09000010,25/02/2020,0,0,,,
Enfield,E09000010,26/02/2020,0,0,,,
Enfield,E09000010,27/02/2020,0,0,,,
Enfield,E09000010,28/02/2020,0,0,,,
Enfield,E09000010,29/02/2020,0,0,,,
Enfield,E09000010,01/03/2020,0,0,,,
Enfield,E09000010,02/03/2020,0,0,,,
Enfield,E09000010,03/03/2020,0,0,,,
Enfield,E09000010,04/03/2020,0,0,,,
Enfield,E09000010,05/03/2020,0,0,,,
Enfield,E09000010,06/03/2020,1,1,,,
Enfield,E09000010,07/03/2020,0,1,,,
Enfield,E09000010,08/03/2020,1,2,,,
Enfield,E09000010,09/03/2020,1,3,,,
Enfield,E09000010,10/03/2020,5,8,,,
Enfield,E09000010,11/03/2020,2,10,,,
Enfield,E09000010,12/03/2020,6,16,,,
Enfield,E09000010,13/03/2020,4,20,,,
Enfield,E09000010,14/03/2020,7,27,,,
Enfield,E09000010,15/03/2020,2,29,,,
Enfield,E09000010,16/03/2020,2,31,,,
Enfield,E09000010,17/03/2020,12,43,,,
Enfield,E09000010,18/03/2020,7,50,,,
Enfield,E09000010,19/03/2020,15,65,,,
Enfield,E09000010,20/03/2020,20,85,,,
Enfield,E09000010,21/03/2020,8,93,,,
Enfield,E09000010,22/03/2020,18,111,,,
Enfield,E09000010,23/03/2020,22,133,,,
Enfield,E09000010,24/03/2020,24,157,,,
Enfield,E09000010,25/03/2020,21,178,,,
Enfield,E09000010,26/03/2020,16,194,,,
Enfield,E09000010,27/03/2020,16,210,,,
Enfield,E09000010,28/03/2020,20,230,,,
Enfield,E09000010,29/03/2020,9,239,,,
Enfield,E09000010,30/03/2020,25,264,,,
Enfield,E09000010,31/03/2020,26,290,,,
Enfield,E09000010,01/04/2020,27,317,,,
Enfield,E09000010,02/04/2020,29,346,,,
Enfield,E09000010,03/04/2020,26,372,,,
Enfield,E09000010,04/04/2020,19,391,,,
Enfield,E09000010,05/04/2020,14,405,,,
Enfield,E09000010,06/04/2020,34,439,,,
Enfield,E09000010,07/04/2020,32,471,,,
Enfield,E09000010,08/04/2020,31,502,,,
Enfield,E09000010,09/04/2020,30,532,,,
Enfield,E09000010,10/04/2020,24,556,,,
Enfield,E09000010,11/04/2020,21,577,,,
Enfield,E09000010,12/04/2020,22,599,,,
Enfield,E09000010,13/04/2020,14,613,,,
Enfield,E09000010,14/04/2020,38,651,,,
Enfield,E09000010,15/04/2020,15,666,,,
Enfield,E09000010,16/04/2020,22,688,,,
Enfield,E09000010,17/04/2020,36,724,,,
Enfield,E09000010,18/04/2020,17,741,,,
Enfield,E09000010,19/04/2020,13,754,,,
Enfield,E09000010,20/04/2020,31,785,,,
Enfield,E09000010,21/04/2020,24,809,,,
Enfield,E09000010,22/04/2020,26,835,,,
Enfield,E09000010,23/04/2020,26,861,,,
Enfield,E09000010,24/04/2020,26,887,,,
Enfield,E09000010,25/04/2020,27,914,,,
Enfield,E09000010,26/04/2020,17,931,,,
Enfield,E09000010,27/04/2020,13,944,,,
Enfield,E09000010,28/04/2020,13,957,,,
Enfield,E09000010,29/04/2020,15,972,,,
Enfield,E09000010,30/04/2020,11,983,,,
Enfield,E09000010,01/05/2020,12,995,,,
Enfield,E09000010,02/05/2020,10,1005,,,
Enfield,E09000010,03/05/2020,4,1009,,,
Enfield,E09000010,04/05/2020,9,1018,,,
Enfield,E09000010,05/05/2020,9,1027,,,
Enfield,E09000010,06/05/2020,5,1032,,,
Enfield,E09000010,07/05/2020,2,1034,,,
Enfield,E09000010,08/05/2020,7,1041,,,
Enfield,E09000010,09/05/2020,1,1042,,,
Enfield,E09000010,10/05/2020,2,1044,,,
Enfield,E09000010,11/05/2020,6,1050,,,
Enfield,E09000010,12/05/2020,8,1058,,,
Enfield,E09000010,13/05/2020,7,1065,,,
Enfield,E09000010,14/05/2020,4,1069,,,
Enfield,E09000010,15/05/2020,4,1073,,,
Enfield,E09000010,16/05/2020,7,1080,,,
Enfield,E09000010,17/05/2020,10,1090,,,
Enfield,E09000010,18/05/2020,6,1096,,,
Enfield,E09000010,19/05/2020,8,1104,,,
Enfield,E09000010,20/05/2020,3,1107,,,
Enfield,E09000010,21/05/2020,2,1109,,,
Enfield,E09000010,22/05/2020,2,1111,,,
Enfield,E09000010,23/05/2020,1,1112,,,
Enfield,E09000010,24/05/2020,3,1115,,,
Enfield,E09000010,25/05/2020,2,1117,,,
Enfield,E09000010,26/05/2020,3,1120,,,
Enfield,E09000010,27/05/2020,3,1123,,,
Enfield,E09000010,28/05/2020,1,1124,,,
Enfield,E09000010,29/05/2020,3,1127,,,
Enfield,E09000010,30/05/2020,0,1127,,,
Enfield,E09000010,31/05/2020,1,1128,,,
Enfield,E09000010,01/06/2020,0,1128,,,
Enfield,E09000010,02/06/2020,3,1131,,,
Enfield,E09000010,03/06/2020,1,1132,,,
Enfield,E09000010,04/06/2020,2,1134,,,
Enfield,E09000010,05/06/2020,0,1134,,,
Enfield,E09000010,06/06/2020,2,1136,,,
Enfield,E09000010,07/06/2020,0,1136,,,
Enfield,E09000010,08/06/2020,0,1136,,,
Enfield,E09000010,09/06/2020,3,1139,,,
Enfield,E09000010,10/06/2020,0,1139,,,
Enfield,E09000010,11/06/2020,2,1141,,,
Enfield,E09000010,12/06/2020,4,1145,,,
Enfield,E09000010,13/06/2020,2,1147,,,
Enfield,E09000010,14/06/2020,1,1148,,,
Enfield,E09000010,15/06/2020,3,1151,,,
Enfield,E09000010,16/06/2020,3,1154,,,
Enfield,E09000010,17/06/2020,2,1156,,,
Enfield,E09000010,18/06/2020,0,1156,,,
Enfield,E09000010,19/06/2020,0,1156,,,
Enfield,E09000010,20/06/2020,1,1157,,,
Enfield,E09000010,21/06/2020,0,1157,,,
Enfield,E09000010,22/06/2020,1,1158,,,
Enfield,E09000010,23/06/2020,3,1161,,,
Enfield,E09000010,24/06/2020,1,1162,,,
Enfield,E09000010,25/06/2020,4,1166,,,
Enfield,E09000010,26/06/2020,1,1167,,,
Enfield,E09000010,27/06/2020,3,1170,,,
Enfield,E09000010,28/06/2020,0,1170,,,
Enfield,E09000010,29/06/2020,4,1174,,,
Enfield,E09000010,30/06/2020,2,1176,,,
Enfield,E09000010,01/07/2020,1,1177,,,
Enfield,E09000010,02/07/2020,2,1179,,,
Enfield,E09000010,03/07/2020,1,1180,,,
Enfield,E09000010,04/07/2020,3,1183,,,
Enfield,E09000010,05/07/2020,1,1184,,,
Enfield,E09000010,06/07/2020,2,1186,,,
Enfield,E09000010,07/07/2020,1,1187,,,
Enfield,E09000010,08/07/2020,1,1188,,,
Enfield,E09000010,09/07/2020,0,1188,,,
Enfield,E09000010,10/07/2020,0,1188,,,
Enfield,E09000010,11/07/2020,0,1188,,,
Enfield,E09000010,12/07/2020,0,1188,,,
Enfield,E09000010,13/07/2020,5,1193,,,
Enfield,E09000010,14/07/2020,3,1196,,,
Enfield,E09000010,15/07/2020,1,1197,,,
Enfield,E09000010,16/07/2020,2,1199,,,
Enfield,E09000010,17/07/2020,0,1199,,,
Enfield,E09000010,18/07/2020,4,1203,,,
Enfield,E09000010,19/07/2020,3,1206,,,
Enfield,E09000010,20/07/2020,0,1206,,,
Enfield,E09000010,21/07/2020,1,1207,,,
Enfield,E09000010,22/07/2020,1,1208,,,
Enfield,E09000010,23/07/2020,1,1209,,,
Enfield,E09000010,24/07/2020,1,1210,,,
Enfield,E09000010,25/07/2020,0,1210,,,
Enfield,E09000010,26/07/2020,2,1212,,,
Enfield,E09000010,27/07/2020,1,1213,,,
Enfield,E09000010,28/07/2020,4,1217,,,
Enfield,E09000010,29/07/2020,3,1220,,,
Enfield,E09000010,30/07/2020,7,1227,,,
Enfield,E09000010,31/07/2020,2,1229,,,
Enfield,E09000010,01/08/2020,2,1231,,,
Enfield,E09000010,02/08/2020,3,1234,,,
Enfield,E09000010,03/08/2020,3,1237,,,
Enfield,E09000010,04/08/2020,2,1239,,,
Enfield,E09000010,05/08/2020,2,1241,,,
Enfield,E09000010,06/08/2020,4,1245,,,
Enfield,E09000010,07/08/2020,2,1247,,,
Enfield,E09000010,08/08/2020,1,1248,,,
Enfield,E09000010,09/08/2020,6,1254,,,
Enfield,E09000010,10/08/2020,2,1256,,,
Enfield,E09000010,11/08/2020,6,1262,,,
Enfield,E09000010,12/08/2020,2,1264,,,
Enfield,E09000010,13/08/2020,1,1265,,,
Enfield,E09000010,14/08/2020,4,1269,,,
Enfield,E09000010,15/08/2020,2,1271,,,
Enfield,E09000010,16/08/2020,2,1273,,,
Enfield,E09000010,17/08/2020,6,1279,,,
Enfield,E09000010,18/08/2020,7,1286,,,
Enfield,E09000010,19/08/2020,9,1295,,,
Enfield,E09000010,20/08/2020,9,1304,,,
Enfield,E09000010,21/08/2020,6,1310,,,
Enfield,E09000010,22/08/2020,3,1313,,,
Enfield,E09000010,23/08/2020,7,1320,,,
Enfield,E09000010,24/08/2020,7,1327,,,
Enfield,E09000010,25/08/2020,9,1336,,,
Enfield,E09000010,26/08/2020,10,1346,,,
Enfield,E09000010,27/08/2020,5,1351,,,
Enfield,E09000010,28/08/2020,4,1355,,,
Enfield,E09000010,29/08/2020,3,1358,,,
Enfield,E09000010,30/08/2020,2,1360,,,
Enfield,E09000010,31/08/2020,8,1368,,,
Enfield,E09000010,01/09/2020,10,1378,,,
Enfield,E09000010,02/09/2020,10,1388,,,
Enfield,E09000010,03/09/2020,7,1395,,,
Enfield,E09000010,04/09/2020,17,1412,,,
Enfield,E09000010,05/09/2020,17,1429,,,
Enfield,E09000010,06/09/2020,9,1438,,,
Enfield,E09000010,07/09/2020,26,1464,,,
Enfield,E09000010,08/09/2020,13,1477,,,
Enfield,E09000010,09/09/2020,14,1491,,,
Enfield,E09000010,10/09/2020,24,1515,,,
Enfield,E09000010,11/09/2020,12,1527,,,
Enfield,E09000010,12/09/2020,8,1535,,,
Enfield,E09000010,13/09/2020,5,1540,,,
Enfield,E09000010,14/09/2020,15,1555,,,
Enfield,E09000010,15/09/2020,7,1562,,,
Enfield,E09000010,16/09/2020,10,1572,,,
Enfield,E09000010,17/09/2020,17,1589,,,
Enfield,E09000010,18/09/2020,15,1604,,,
Enfield,E09000010,19/09/2020,10,1614,,,
Enfield,E09000010,20/09/2020,20,1634,,,
Enfield,E09000010,21/09/2020,14,1648,,,
Enfield,E09000010,22/09/2020,17,1665,,,
Enfield,E09000010,23/09/2020,17,1682,,,
Enfield,E09000010,24/09/2020,19,1701,,,
Enfield,E09000010,25/09/2020,24,1725,,,
Enfield,E09000010,26/09/2020,14,1739,,,
Enfield,E09000010,27/09/2020,16,1755,,,
Enfield,E09000010,28/09/2020,16,1771,,,
Enfield,E09000010,29/09/2020,7,1778,,,
Enfield,E09000010,30/09/2020,0,1778,,,
Greenwich,E09000011,11/02/2020,0,0,,,
Greenwich,E09000011,12/02/2020,0,0,,,
Greenwich,E09000011,13/02/2020,0,0,,,
Greenwich,E09000011,14/02/2020,0,0,,,
Greenwich,E09000011,15/02/2020,0,0,,,
Greenwich,E09000011,16/02/2020,0,0,,,
Greenwich,E09000011,17/02/2020,0,0,,,
Greenwich,E09000011,18/02/2020,0,0,,,
Greenwich,E09000011,19/02/2020,0,0,,,
Greenwich,E09000011,20/02/2020,0,0,,,
Greenwich,E09000011,21/02/2020,0,0,,,
Greenwich,E09000011,22/02/2020,0,0,,,
Greenwich,E09000011,23/02/2020,0,0,,,
Greenwich,E09000011,24/02/2020,0,0,,,
Greenwich,E09000011,25/02/2020,0,0,,,
Greenwich,E09000011,26/02/2020,0,0,,,
Greenwich,E09000011,27/02/2020,0,0,,,
Greenwich,E09000011,28/02/2020,0,0,,,
Greenwich,E09000011,29/02/2020,0,0,,,
Greenwich,E09000011,01/03/2020,0,0,,,
Greenwich,E09000011,02/03/2020,0,0,,,
Greenwich,E09000011,03/03/2020,0,0,,,
Greenwich,E09000011,04/03/2020,0,0,,,
Greenwich,E09000011,05/03/2020,0,0,,,
Greenwich,E09000011,06/03/2020,0,0,,,
Greenwich,E09000011,07/03/2020,1,1,,,
Greenwich,E09000011,08/03/2020,0,1,,,
Greenwich,E09000011,09/03/2020,0,1,,,
Greenwich,E09000011,10/03/2020,3,4,,,
Greenwich,E09000011,11/03/2020,4,8,,,
Greenwich,E09000011,12/03/2020,6,14,,,
Greenwich,E09000011,13/03/2020,5,19,,,
Greenwich,E09000011,14/03/2020,2,21,,,
Greenwich,E09000011,15/03/2020,6,27,,,
Greenwich,E09000011,16/03/2020,5,32,,,
Greenwich,E09000011,17/03/2020,14,46,,,
Greenwich,E09000011,18/03/2020,12,58,,,
Greenwich,E09000011,19/03/2020,6,64,,,
Greenwich,E09000011,20/03/2020,14,78,,,
Greenwich,E09000011,21/03/2020,18,96,,,
Greenwich,E09000011,22/03/2020,6,102,,,
Greenwich,E09000011,23/03/2020,13,115,,,
Greenwich,E09000011,24/03/2020,17,132,,,
Greenwich,E09000011,25/03/2020,19,151,,,
Greenwich,E09000011,26/03/2020,10,161,,,
Greenwich,E09000011,27/03/2020,18,179,,,
Greenwich,E09000011,28/03/2020,16,195,,,
Greenwich,E09000011,29/03/2020,11,206,,,
Greenwich,E09000011,30/03/2020,16,222,,,
Greenwich,E09000011,31/03/2020,31,253,,,
Greenwich,E09000011,01/04/2020,32,285,,,
Greenwich,E09000011,02/04/2020,27,312,,,
Greenwich,E09000011,03/04/2020,26,338,,,
Greenwich,E09000011,04/04/2020,15,353,,,
Greenwich,E09000011,05/04/2020,25,378,,,
Greenwich,E09000011,06/04/2020,37,415,,,
Greenwich,E09000011,07/04/2020,20,435,,,
Greenwich,E09000011,08/04/2020,26,461,,,
Greenwich,E09000011,09/04/2020,21,482,,,
Greenwich,E09000011,10/04/2020,19,501,,,
Greenwich,E09000011,11/04/2020,16,517,,,
Greenwich,E09000011,12/04/2020,15,532,,,
Greenwich,E09000011,13/04/2020,12,544,,,
Greenwich,E09000011,14/04/2020,31,575,,,
Greenwich,E09000011,15/04/2020,16,591,,,
Greenwich,E09000011,16/04/2020,13,604,,,
Greenwich,E09000011,17/04/2020,12,616,,,
Greenwich,E09000011,18/04/2020,10,626,,,
Greenwich,E09000011,19/04/2020,7,633,,,
Greenwich,E09000011,20/04/2020,11,644,,,
Greenwich,E09000011,21/04/2020,10,654,,,
Greenwich,E09000011,22/04/2020,14,668,,,
Greenwich,E09000011,23/04/2020,12,680,,,
Greenwich,E09000011,24/04/2020,14,694,,,
Greenwich,E09000011,25/04/2020,10,704,,,
Greenwich,E09000011,26/04/2020,11,715,,,
Greenwich,E09000011,27/04/2020,10,725,,,
Greenwich,E09000011,28/04/2020,11,736,,,
Greenwich,E09000011,29/04/2020,22,758,,,
Greenwich,E09000011,30/04/2020,10,768,,,
Greenwich,E09000011,01/05/2020,11,779,,,
Greenwich,E09000011,02/05/2020,3,782,,,
Greenwich,E09000011,03/05/2020,1,783,,,
Greenwich,E09000011,04/05/2020,6,789,,,
Greenwich,E09000011,05/05/2020,6,795,,,
Greenwich,E09000011,06/05/2020,3,798,,,
Greenwich,E09000011,07/05/2020,9,807,,,
Greenwich,E09000011,08/05/2020,10,817,,,
Greenwich,E09000011,09/05/2020,2,819,,,
Greenwich,E09000011,10/05/2020,6,825,,,
Greenwich,E09000011,11/05/2020,4,829,,,
Greenwich,E09000011,12/05/2020,7,836,,,
Greenwich,E09000011,13/05/2020,10,846,,,
Greenwich,E09000011,14/05/2020,2,848,,,
Greenwich,E09000011,15/05/2020,8,856,,,
Greenwich,E09000011,16/05/2020,3,859,,,
Greenwich,E09000011,17/05/2020,2,861,,,
Greenwich,E09000011,18/05/2020,5,866,,,
Greenwich,E09000011,19/05/2020,5,871,,,
Greenwich,E09000011,20/05/2020,1,872,,,
Greenwich,E09000011,21/05/2020,6,878,,,
Greenwich,E09000011,22/05/2020,1,879,,,
Greenwich,E09000011,23/05/2020,3,882,,,
Greenwich,E09000011,24/05/2020,0,882,,,
Greenwich,E09000011,25/05/2020,2,884,,,
Greenwich,E09000011,26/05/2020,5,889,,,
Greenwich,E09000011,27/05/2020,3,892,,,
Greenwich,E09000011,28/05/2020,1,893,,,
Greenwich,E09000011,29/05/2020,5,898,,,
Greenwich,E09000011,30/05/2020,0,898,,,
Greenwich,E09000011,31/05/2020,1,899,,,
Greenwich,E09000011,01/06/2020,1,900,,,
Greenwich,E09000011,02/06/2020,3,903,,,
Greenwich,E09000011,03/06/2020,3,906,,,
Greenwich,E09000011,04/06/2020,3,909,,,
Greenwich,E09000011,05/06/2020,3,912,,,
Greenwich,E09000011,06/06/2020,1,913,,,
Greenwich,E09000011,07/06/2020,1,914,,,
Greenwich,E09000011,08/06/2020,2,916,,,
Greenwich,E09000011,09/06/2020,5,921,,,
Greenwich,E09000011,10/06/2020,1,922,,,
Greenwich,E09000011,11/06/2020,1,923,,,
Greenwich,E09000011,12/06/2020,3,926,,,
Greenwich,E09000011,13/06/2020,0,926,,,
Greenwich,E09000011,14/06/2020,0,926,,,
Greenwich,E09000011,15/06/2020,1,927,,,
Greenwich,E09000011,16/06/2020,1,928,,,
Greenwich,E09000011,17/06/2020,3,931,,,
Greenwich,E09000011,18/06/2020,3,934,,,
Greenwich,E09000011,19/06/2020,1,935,,,
Greenwich,E09000011,20/06/2020,0,935,,,
Greenwich,E09000011,21/06/2020,0,935,,,
Greenwich,E09000011,22/06/2020,4,939,,,
Greenwich,E09000011,23/06/2020,2,941,,,
Greenwich,E09000011,24/06/2020,0,941,,,
Greenwich,E09000011,25/06/2020,1,942,,,
Greenwich,E09000011,26/06/2020,0,942,,,
Greenwich,E09000011,27/06/2020,0,942,,,
Greenwich,E09000011,28/06/2020,1,943,,,
Greenwich,E09000011,29/06/2020,1,944,,,
Greenwich,E09000011,30/06/2020,1,945,,,
Greenwich,E09000011,01/07/2020,0,945,,,
Greenwich,E09000011,02/07/2020,1,946,,,
Greenwich,E09000011,03/07/2020,1,947,,,
Greenwich,E09000011,04/07/2020,1,948,,,
Greenwich,E09000011,05/07/2020,2,950,,,
Greenwich,E09000011,06/07/2020,1,951,,,
Greenwich,E09000011,07/07/2020,2,953,,,
Greenwich,E09000011,08/07/2020,1,954,,,
Greenwich,E09000011,09/07/2020,0,954,,,
Greenwich,E09000011,10/07/2020,1,955,,,
Greenwich,E09000011,11/07/2020,1,956,,,
Greenwich,E09000011,12/07/2020,1,957,,,
Greenwich,E09000011,13/07/2020,2,959,,,
Greenwich,E09000011,14/07/2020,0,959,,,
Greenwich,E09000011,15/07/2020,3,962,,,
Greenwich,E09000011,16/07/2020,1,963,,,
Greenwich,E09000011,17/07/2020,1,964,,,
Greenwich,E09000011,18/07/2020,0,964,,,
Greenwich,E09000011,19/07/2020,0,964,,,
Greenwich,E09000011,20/07/2020,0,964,,,
Greenwich,E09000011,21/07/2020,4,968,,,
Greenwich,E09000011,22/07/2020,4,972,,,
Greenwich,E09000011,23/07/2020,3,975,,,
Greenwich,E09000011,24/07/2020,2,977,,,
Greenwich,E09000011,25/07/2020,3,980,,,
Greenwich,E09000011,26/07/2020,4,984,,,
Greenwich,E09000011,27/07/2020,3,987,,,
Greenwich,E09000011,28/07/2020,0,987,,,
Greenwich,E09000011,29/07/2020,0,987,,,
Greenwich,E09000011,30/07/2020,6,993,,,
Greenwich,E09000011,31/07/2020,1,994,,,
Greenwich,E09000011,01/08/2020,1,995,,,
Greenwich,E09000011,02/08/2020,2,997,,,
Greenwich,E09000011,03/08/2020,1,998,,,
Greenwich,E09000011,04/08/2020,2,1000,,,
Greenwich,E09000011,05/08/2020,5,1005,,,
Greenwich,E09000011,06/08/2020,3,1008,,,
Greenwich,E09000011,07/08/2020,0,1008,,,
Greenwich,E09000011,08/08/2020,0,1008,,,
Greenwich,E09000011,09/08/2020,1,1009,,,
Greenwich,E09000011,10/08/2020,2,1011,,,
Greenwich,E09000011,11/08/2020,3,1014,,,
Greenwich,E09000011,12/08/2020,6,1020,,,
Greenwich,E09000011,13/08/2020,1,1021,,,
Greenwich,E09000011,14/08/2020,0,1021,,,
Greenwich,E09000011,15/08/2020,2,1023,,,
Greenwich,E09000011,16/08/2020,0,1023,,,
Greenwich,E09000011,17/08/2020,2,1025,,,
