count,rate,GROUP,date,day
333729,9283.63,Medium poverty,2021-08-20,460
208216,9996.68,High poverty,2021-08-20,460
120986,10591.84,Very high poverty,2021-08-20,460
139938,8596.12,Low poverty,2021-08-21,461
334738,9312.59,Medium poverty,2021-08-21,461
208865,10028.27,High poverty,2021-08-21,461
121325,10621.11,Very high poverty,2021-08-21,461
140290,8618,Low poverty,2021-08-22,462
335386,9331.58,Medium poverty,2021-08-22,462
209283,10048.64,High poverty,2021-08-22,462
121554,10640.24,Very high poverty,2021-08-22,462
140535,8633.77,Low poverty,2021-08-23,463
335863,9345.17,Medium poverty,2021-08-23,463
209594,10063.54,High poverty,2021-08-23,463
121749,10657.49,Very high poverty,2021-08-23,463
140808,8651.49,Low poverty,2021-08-24,464
336416,9361.06,Medium poverty,2021-08-24,464
209898,10077.94,High poverty,2021-08-24,464
121947,10674.52,Very high poverty,2021-08-24,464
141020,8664.81,Low poverty,2021-08-25,465
336788,9371.83,Medium poverty,2021-08-25,465
210167,10091.34,High poverty,2021-08-25,465
122090,10686.91,Very high poverty,2021-08-25,465
141419,8690.16,Low poverty,2021-08-26,466
337485,9392.02,Medium poverty,2021-08-26,466
210638,10114.38,High poverty,2021-08-26,466
122323,10706.7,Very high poverty,2021-08-26,466
141800,8715.35,Low poverty,2021-08-27,467
338157,9411.3,Medium poverty,2021-08-27,467
211140,10138.66,High poverty,2021-08-27,467
122533,10725.02,Very high poverty,2021-08-27,467
142197,8741.12,Low poverty,2021-08-28,468
338855,9431.06,Medium poverty,2021-08-28,468
211553,10158.67,High poverty,2021-08-28,468
122848,10752.27,Very high poverty,2021-08-28,468
142750,8776.69,Low poverty,2021-08-30,470
339876,9460.05,Medium poverty,2021-08-30,470
212257,10192.54,High poverty,2021-08-30,470
123158,10778.65,Very high poverty,2021-08-30,470
142980,8791.51,Low poverty,2021-08-31,471
340280,9471.88,Medium poverty,2021-08-31,471
212506,10204.47,High poverty,2021-08-31,471
123328,10792.9,Very high poverty,2021-08-31,471
143217,8807.06,Low poverty,2021-09-01,472
340734,9484.99,Medium poverty,2021-09-01,472
212775,10217.5,High poverty,2021-09-01,472
123449,10803.34,Very high poverty,2021-09-01,472
143553,8829.01,Low poverty,2021-09-02,473
341406,9504.29,Medium poverty,2021-09-02,473
213228,10239.47,High poverty,2021-09-02,473
123673,10822.47,Very high poverty,2021-09-02,473
143877,8850.07,Low poverty,2021-09-03,474
341990,9521.12,Medium poverty,2021-09-03,474
213565,10255.98,High poverty,2021-09-03,474
123890,10840.93,Very high poverty,2021-09-03,474
144529,8891.31,Low poverty,2021-09-05,476
343124,9553.05,Medium poverty,2021-09-05,476
214301,10290.92,High poverty,2021-09-05,476
124274,10873.38,Very high poverty,2021-09-05,476
144782,8907.67,Low poverty,2021-09-06,477
343577,9565.98,Medium poverty,2021-09-06,477
214573,10304.12,High poverty,2021-09-06,477
124429,10886.57,Very high poverty,2021-09-06,477
144939,8918.01,Low poverty,2021-09-07,478
343874,9574.67,Medium poverty,2021-09-07,478
214745,10312.55,High poverty,2021-09-07,478
124521,10894.49,Very high poverty,2021-09-07,478
145458,8951.78,Low poverty,2021-09-09,480
344794,9600.78,Medium poverty,2021-09-09,480
215328,10341,High poverty,2021-09-09,480
124805,10918.92,Very high poverty,2021-09-09,480
145778,8971.74,Low poverty,2021-09-10,481
345356,9617.23,Medium poverty,2021-09-10,481
215700,10359.02,High poverty,2021-09-10,481
124957,10931.98,Very high poverty,2021-09-10,481
146148,8995.69,Low poverty,2021-09-11,482
346121,9638.96,Medium poverty,2021-09-11,482
216166,10381.24,High poverty,2021-09-11,482
125198,10952.02,Very high poverty,2021-09-11,482
146148,8995.69,Low poverty,2021-09-13,484
346121,9638.96,Medium poverty,2021-09-13,484
216166,10381.24,High poverty,2021-09-13,484
125198,10952.02,Very high poverty,2021-09-13,484
146148,8995.69,Low poverty,2021-09-14,485
346121,9638.96,Medium poverty,2021-09-14,485
216166,10381.24,High poverty,2021-09-14,485
125198,10952.02,Very high poverty,2021-09-14,485
146148,8995.69,Low poverty,2021-09-15,486
346121,9638.96,Medium poverty,2021-09-15,486
216166,10381.24,High poverty,2021-09-15,486
125198,10952.02,Very high poverty,2021-09-15,486
146148,8995.69,Low poverty,2021-09-16,487
346121,9638.96,Medium poverty,2021-09-16,487
216166,10381.24,High poverty,2021-09-16,487
125198,10952.02,Very high poverty,2021-09-16,487
146148,8995.69,Low poverty,2021-09-17,488
346121,9638.96,Medium poverty,2021-09-17,488
216166,10381.24,High poverty,2021-09-17,488
125198,10952.02,Very high poverty,2021-09-17,488
146148,8995.69,Low poverty,2021-09-19,490
346121,9638.96,Medium poverty,2021-09-19,490
216166,10381.24,High poverty,2021-09-19,490
125198,10952.02,Very high poverty,2021-09-19,490
146148,8995.69,Low poverty,2021-09-20,491
346121,9638.96,Medium poverty,2021-09-20,491
216166,10381.24,High poverty,2021-09-20,491
125198,10952.02,Very high poverty,2021-09-20,491
146148,8995.69,Low poverty,2021-09-21,492
346121,9638.96,Medium poverty,2021-09-21,492
216166,10381.24,High poverty,2021-09-21,492
125198,10952.02,Very high poverty,2021-09-21,492
146148,8995.69,Low poverty,2021-09-22,493
346121,9638.96,Medium poverty,2021-09-22,493
216166,10381.24,High poverty,2021-09-22,493
125198,10952.02,Very high poverty,2021-09-22,493
146148,8995.69,Low poverty,2021-09-23,494
346121,9638.96,Medium poverty,2021-09-23,494
216166,10381.24,High poverty,2021-09-23,494
125198,10952.02,Very high poverty,2021-09-23,494
146148,8995.69,Low poverty,2021-09-24,495
346121,9638.96,Medium poverty,2021-09-24,495
216166,10381.24,High poverty,2021-09-24,495
125198,10952.02,Very high poverty,2021-09-24,495
146148,8995.69,Low poverty,2021-09-26,497
346121,9638.96,Medium poverty,2021-09-26,497
216166,10381.24,High poverty,2021-09-26,497
125198,10952.02,Very high poverty,2021-09-26,497
146148,8995.69,Low poverty,2021-09-28,499
346121,9638.96,Medium poverty,2021-09-28,499
216166,10381.24,High poverty,2021-09-28,499
125198,10952.02,Very high poverty,2021-09-28,499
146148,8995.69,Low poverty,2021-09-29,500
346121,9638.96,Medium poverty,2021-09-29,500
216166,10381.24,High poverty,2021-09-29,500
125198,10952.02,Very high poverty,2021-09-29,500
146148,8995.69,Low poverty,2021-09-30,501
346121,9638.96,Medium poverty,2021-09-30,501
216166,10381.24,High poverty,2021-09-30,501
125198,10952.02,Very high poverty,2021-09-30,501
146148,8995.69,Low poverty,2021-10-01,502
346121,9638.96,Medium poverty,2021-10-01,502
216166,10381.24,High poverty,2021-10-01,502
125198,10952.02,Very high poverty,2021-10-01,502
146148,8995.69,Low poverty,2021-10-02,503
346121,9638.96,Medium poverty,2021-10-02,503
216166,10381.24,High poverty,2021-10-02,503
125198,10952.02,Very high poverty,2021-10-02,503
146148,8995.69,Low poverty,2021-10-04,505
346121,9638.96,Medium poverty,2021-10-04,505
216166,10381.24,High poverty,2021-10-04,505
125198,10952.02,Very high poverty,2021-10-04,505
146148,8995.69,Low poverty,2021-10-05,506
346121,9638.96,Medium poverty,2021-10-05,506
216166,10381.24,High poverty,2021-10-05,506
125198,10952.02,Very high poverty,2021-10-05,506
146148,8995.69,Low poverty,2021-10-06,507
346121,9638.96,Medium poverty,2021-10-06,507
216166,10381.24,High poverty,2021-10-06,507
125198,10952.02,Very high poverty,2021-10-06,507
146148,8995.69,Low poverty,2021-10-07,508
346121,9638.96,Medium poverty,2021-10-07,508
216166,10381.24,High poverty,2021-10-07,508
125198,10952.02,Very high poverty,2021-10-07,508
146148,8995.69,Low poverty,2021-10-08,509
346121,9638.96,Medium poverty,2021-10-08,509
216166,10381.24,High poverty,2021-10-08,509
125198,10952.02,Very high poverty,2021-10-08,509
146148,8995.69,Low poverty,2021-10-11,512
346121,9638.96,Medium poverty,2021-10-11,512
216166,10381.24,High poverty,2021-10-11,512
125198,10952.02,Very high poverty,2021-10-11,512
146148,8995.69,Low poverty,2021-10-12,513
346121,9638.96,Medium poverty,2021-10-12,513
216166,10381.24,High poverty,2021-10-12,513
125198,10952.02,Very high poverty,2021-10-12,513
146148,8995.69,Low poverty,2021-10-13,514
346121,9638.96,Medium poverty,2021-10-13,514
216166,10381.24,High poverty,2021-10-13,514
125198,10952.02,Very high poverty,2021-10-13,514
146148,8995.69,Low poverty,2021-10-14,515
346121,9638.96,Medium poverty,2021-10-14,515
216166,10381.24,High poverty,2021-10-14,515
125198,10952.02,Very high poverty,2021-10-14,515
146148,8995.69,Low poverty,2021-10-15,516
346121,9638.96,Medium poverty,2021-10-15,516
216166,10381.24,High poverty,2021-10-15,516
125198,10952.02,Very high poverty,2021-10-15,516
146148,8995.69,Low poverty,2021-10-18,519
346121,9638.96,Medium poverty,2021-10-18,519
216166,10381.24,High poverty,2021-10-18,519
125198,10952.02,Very high poverty,2021-10-18,519
146148,8995.69,Low poverty,2021-10-19,520
346121,9638.96,Medium poverty,2021-10-19,520
216166,10381.24,High poverty,2021-10-19,520
125198,10952.02,Very high poverty,2021-10-19,520
146148,8995.69,Low poverty,2021-10-20,521
346121,9638.96,Medium poverty,2021-10-20,521
216166,10381.24,High poverty,2021-10-20,521
125198,10952.02,Very high poverty,2021-10-20,521
146148,8995.69,Low poverty,2021-10-21,522
346121,9638.96,Medium poverty,2021-10-21,522
216166,10381.24,High poverty,2021-10-21,522
125198,10952.02,Very high poverty,2021-10-21,522
146148,8995.69,Low poverty,2021-10-22,523
346121,9638.96,Medium poverty,2021-10-22,523
216166,10381.24,High poverty,2021-10-22,523
125198,10952.02,Very high poverty,2021-10-22,523
146148,8995.69,Low poverty,2021-10-25,526
346121,9638.96,Medium poverty,2021-10-25,526
216166,10381.24,High poverty,2021-10-25,526
125198,10952.02,Very high poverty,2021-10-25,526
146148,8995.69,Low poverty,2021-10-26,527
346121,9638.96,Medium poverty,2021-10-26,527
216166,10381.24,High poverty,2021-10-26,527
125198,10952.02,Very high poverty,2021-10-26,527
146148,8995.69,Low poverty,2021-10-27,528
346121,9638.96,Medium poverty,2021-10-27,528
216166,10381.24,High poverty,2021-10-27,528
125198,10952.02,Very high poverty,2021-10-27,528
146148,8995.69,Low poverty,2021-10-29,530
346121,9638.96,Medium poverty,2021-10-29,530
216166,10381.24,High poverty,2021-10-29,530
125198,10952.02,Very high poverty,2021-10-29,530
146148,8995.69,Low poverty,2021-11-01,533
346121,9638.96,Medium poverty,2021-11-01,533
216166,10381.24,High poverty,2021-11-01,533
125198,10952.02,Very high poverty,2021-11-01,533
146148,8995.69,Low poverty,2021-11-02,534
346121,9638.96,Medium poverty,2021-11-02,534
216166,10381.24,High poverty,2021-11-02,534
125198,10952.02,Very high poverty,2021-11-02,534
146148,8995.69,Low poverty,2021-11-03,535
346121,9638.96,Medium poverty,2021-11-03,535
216166,10381.24,High poverty,2021-11-03,535
125198,10952.02,Very high poverty,2021-11-03,535
146148,8995.69,Low poverty,2021-11-04,536
346121,9638.96,Medium poverty,2021-11-04,536
216166,10381.24,High poverty,2021-11-04,536
125198,10952.02,Very high poverty,2021-11-04,536
146148,8995.69,Low poverty,2021-11-05,537
346121,9638.96,Medium poverty,2021-11-05,537
216166,10381.24,High poverty,2021-11-05,537
125198,10952.02,Very high poverty,2021-11-05,537
146148,8995.69,Low poverty,2021-11-08,540
346121,9638.96,Medium poverty,2021-11-08,540
216166,10381.24,High poverty,2021-11-08,540
125198,10952.02,Very high poverty,2021-11-08,540
146148,8995.69,Low poverty,2021-11-09,541
346121,9638.96,Medium poverty,2021-11-09,541
216166,10381.24,High poverty,2021-11-09,541
125198,10952.02,Very high poverty,2021-11-09,541
146148,8995.69,Low poverty,2021-11-10,542
346121,9638.96,Medium poverty,2021-11-10,542
216166,10381.24,High poverty,2021-11-10,542
125198,10952.02,Very high poverty,2021-11-10,542
146148,8995.69,Low poverty,2021-11-11,543
346121,9638.96,Medium poverty,2021-11-11,543
216166,10381.24,High poverty,2021-11-11,543
125198,10952.02,Very high poverty,2021-11-11,543
146148,8995.69,Low poverty,2021-11-12,544
346121,9638.96,Medium poverty,2021-11-12,544
216166,10381.24,High poverty,2021-11-12,544
125198,10952.02,Very high poverty,2021-11-12,544
146148,8995.69,Low poverty,2021-11-15,547
346121,9638.96,Medium poverty,2021-11-15,547
216166,10381.24,High poverty,2021-11-15,547
125198,10952.02,Very high poverty,2021-11-15,547
146148,8995.69,Low poverty,2021-11-16,548
346121,9638.96,Medium poverty,2021-11-16,548
216166,10381.24,High poverty,2021-11-16,548
125198,10952.02,Very high poverty,2021-11-16,548
146148,8995.69,Low poverty,2021-11-17,549
346121,9638.96,Medium poverty,2021-11-17,549
216166,10381.24,High poverty,2021-11-17,549
125198,10952.02,Very high poverty,2021-11-17,549
146148,8995.69,Low poverty,2021-11-18,550
346121,9638.96,Medium poverty,2021-11-18,550
216166,10381.24,High poverty,2021-11-18,550
125198,10952.02,Very high poverty,2021-11-18,550
146148,8995.69,Low poverty,2021-11-19,551
346121,9638.96,Medium poverty,2021-11-19,551
216166,10381.24,High poverty,2021-11-19,551
125198,10952.02,Very high poverty,2021-11-19,551
146148,8995.69,Low poverty,2021-11-21,553
346121,9638.96,Medium poverty,2021-11-21,553
216166,10381.24,High poverty,2021-11-21,553
125198,10952.02,Very high poverty,2021-11-21,553
146148,8995.69,Low poverty,2021-11-22,554
346121,9638.96,Medium poverty,2021-11-22,554
216166,10381.24,High poverty,2021-11-22,554
125198,10952.02,Very high poverty,2021-11-22,554
146148,8995.69,Low poverty,2021-11-23,555
346121,9638.96,Medium poverty,2021-11-23,555
216166,10381.24,High poverty,2021-11-23,555
125198,10952.02,Very high poverty,2021-11-23,555
146148,8995.69,Low poverty,2021-11-24,556
346121,9638.96,Medium poverty,2021-11-24,556
216166,10381.24,High poverty,2021-11-24,556
125198,10952.02,Very high poverty,2021-11-24,556
146148,8995.69,Low poverty,2021-11-26,558
346121,9638.96,Medium poverty,2021-11-26,558
216166,10381.24,High poverty,2021-11-26,558
125198,10952.02,Very high poverty,2021-11-26,558
146148,8995.69,Low poverty,2021-11-29,561
346121,9638.96,Medium poverty,2021-11-29,561
216166,10381.24,High poverty,2021-11-29,561
125198,10952.02,Very high poverty,2021-11-29,561
146148,8995.69,Low poverty,2021-11-30,562
346121,9638.96,Medium poverty,2021-11-30,562
216166,10381.24,High poverty,2021-11-30,562
125198,10952.02,Very high poverty,2021-11-30,562
146148,8995.69,Low poverty,2021-12-01,563
346121,9638.96,Medium poverty,2021-12-01,563
216166,10381.24,High poverty,2021-12-01,563
125198,10952.02,Very high poverty,2021-12-01,563
146148,8995.69,Low poverty,2021-12-02,564
346121,9638.96,Medium poverty,2021-12-02,564
216166,10381.24,High poverty,2021-12-02,564
125198,10952.02,Very high poverty,2021-12-02,564
146148,8995.69,Low poverty,2021-12-03,565
346121,9638.96,Medium poverty,2021-12-03,565
216166,10381.24,High poverty,2021-12-03,565
125198,10952.02,Very high poverty,2021-12-03,565
146148,8995.69,Low poverty,2021-12-06,568
346121,9638.96,Medium poverty,2021-12-06,568
216166,10381.24,High poverty,2021-12-06,568
125198,10952.02,Very high poverty,2021-12-06,568
146148,8995.69,Low poverty,2021-12-07,569
346121,9638.96,Medium poverty,2021-12-07,569
216166,10381.24,High poverty,2021-12-07,569
125198,10952.02,Very high poverty,2021-12-07,569
146148,8995.69,Low poverty,2021-12-08,570
346121,9638.96,Medium poverty,2021-12-08,570
216166,10381.24,High poverty,2021-12-08,570
125198,10952.02,Very high poverty,2021-12-08,570
146148,8995.69,Low poverty,2021-12-09,571
346121,9638.96,Medium poverty,2021-12-09,571
216166,10381.24,High poverty,2021-12-09,571
125198,10952.02,Very high poverty,2021-12-09,571
146148,8995.69,Low poverty,2021-12-10,572
346121,9638.96,Medium poverty,2021-12-10,572
216166,10381.24,High poverty,2021-12-10,572
125198,10952.02,Very high poverty,2021-12-10,572
146148,8995.69,Low poverty,2021-12-13,575
346121,9638.96,Medium poverty,2021-12-13,575
216166,10381.24,High poverty,2021-12-13,575
125198,10952.02,Very high poverty,2021-12-13,575
146148,8995.69,Low poverty,2021-12-14,576
346121,9638.96,Medium poverty,2021-12-14,576
216166,10381.24,High poverty,2021-12-14,576
125198,10952.02,Very high poverty,2021-12-14,576
146148,8995.69,Low poverty,2021-12-15,577
346121,9638.96,Medium poverty,2021-12-15,577
216166,10381.24,High poverty,2021-12-15,577
125198,10952.02,Very high poverty,2021-12-15,577
146148,8995.69,Low poverty,2021-12-16,578
346121,9638.96,Medium poverty,2021-12-16,578
216166,10381.24,High poverty,2021-12-16,578
125198,10952.02,Very high poverty,2021-12-16,578
146148,8995.69,Low poverty,2021-12-17,579
346121,9638.96,Medium poverty,2021-12-17,579
216166,10381.24,High poverty,2021-12-17,579
125198,10952.02,Very high poverty,2021-12-17,579
146148,8995.69,Low poverty,2021-12-19,581
346121,9638.96,Medium poverty,2021-12-19,581
216166,10381.24,High poverty,2021-12-19,581
125198,10952.02,Very high poverty,2021-12-19,581
146148,8995.69,Low poverty,2021-12-20,582
346121,9638.96,Medium poverty,2021-12-20,582
216166,10381.24,High poverty,2021-12-20,582
125198,10952.02,Very high poverty,2021-12-20,582
146148,8995.69,Low poverty,2021-12-21,583
346121,9638.96,Medium poverty,2021-12-21,583
216166,10381.24,High poverty,2021-12-21,583
125198,10952.02,Very high poverty,2021-12-21,583
146148,8995.69,Low poverty,2021-12-22,584
346121,9638.96,Medium poverty,2021-12-22,584
216166,10381.24,High poverty,2021-12-22,584
125198,10952.02,Very high poverty,2021-12-22,584
146148,8995.69,Low poverty,2021-12-23,585
346121,9638.96,Medium poverty,2021-12-23,585
216166,10381.24,High poverty,2021-12-23,585
125198,10952.02,Very high poverty,2021-12-23,585
146148,8995.69,Low poverty,2021-12-27,589
346121,9638.96,Medium poverty,2021-12-27,589
216166,10381.24,High poverty,2021-12-27,589
125198,10952.02,Very high poverty,2021-12-27,589
146148,8995.69,Low poverty,2021-12-28,590
346121,9638.96,Medium poverty,2021-12-28,590
216166,10381.24,High poverty,2021-12-28,590
125198,10952.02,Very high poverty,2021-12-28,590
146148,8995.69,Low poverty,2021-12-29,591
346121,9638.96,Medium poverty,2021-12-29,591
216166,10381.24,High poverty,2021-12-29,591
125198,10952.02,Very high poverty,2021-12-29,591
146148,8995.69,Low poverty,2021-12-30,592
346121,9638.96,Medium poverty,2021-12-30,592
216166,10381.24,High poverty,2021-12-30,592
125198,10952.02,Very high poverty,2021-12-30,592
146148,8995.69,Low poverty,2021-12-31,593
346121,9638.96,Medium poverty,2021-12-31,593
216166,10381.24,High poverty,2021-12-31,593
125198,10952.02,Very high poverty,2021-12-31,593
146148,8995.69,Low poverty,2022-01-01,594
346121,9638.96,Medium poverty,2022-01-01,594
216166,10381.24,High poverty,2022-01-01,594
125198,10952.02,Very high poverty,2022-01-01,594
146148,8995.69,Low poverty,2022-01-02,595
346121,9638.96,Medium poverty,2022-01-02,595
216166,10381.24,High poverty,2022-01-02,595
125198,10952.02,Very high poverty,2022-01-02,595
146148,8995.69,Low poverty,2022-01-03,596
346121,9638.96,Medium poverty,2022-01-03,596
216166,10381.24,High poverty,2022-01-03,596
125198,10952.02,Very high poverty,2022-01-03,596
146148,8995.69,Low poverty,2022-01-04,597
346121,9638.96,Medium poverty,2022-01-04,597
216166,10381.24,High poverty,2022-01-04,597
125198,10952.02,Very high poverty,2022-01-04,597
146148,8995.69,Low poverty,2022-01-05,598
346121,9638.96,Medium poverty,2022-01-05,598
216166,10381.24,High poverty,2022-01-05,598
125198,10952.02,Very high poverty,2022-01-05,598
146148,8995.69,Low poverty,2022-01-06,599
346121,9638.96,Medium poverty,2022-01-06,599
216166,10381.24,High poverty,2022-01-06,599
125198,10952.02,Very high poverty,2022-01-06,599
146148,8995.69,Low poverty,2022-01-07,600
346121,9638.96,Medium poverty,2022-01-07,600
216166,10381.24,High poverty,2022-01-07,600
125198,10952.02,Very high poverty,2022-01-07,600
146148,8995.69,Low poverty,2022-01-09,602
346121,9638.96,Medium poverty,2022-01-09,602
216166,10381.24,High poverty,2022-01-09,602
125198,10952.02,Very high poverty,2022-01-09,602
146148,8995.69,Low poverty,2022-01-10,603
346121,9638.96,Medium poverty,2022-01-10,603
216166,10381.24,High poverty,2022-01-10,603
125198,10952.02,Very high poverty,2022-01-10,603
146148,8995.69,Low poverty,2022-01-11,604
346121,9638.96,Medium poverty,2022-01-11,604
216166,10381.24,High poverty,2022-01-11,604
125198,10952.02,Very high poverty,2022-01-11,604
146148,8995.69,Low poverty,2022-01-12,605
346121,9638.96,Medium poverty,2022-01-12,605
216166,10381.24,High poverty,2022-01-12,605
125198,10952.02,Very high poverty,2022-01-12,605
146148,8995.69,Low poverty,2022-01-13,606
346121,9638.96,Medium poverty,2022-01-13,606
216166,10381.24,High poverty,2022-01-13,606
125198,10952.02,Very high poverty,2022-01-13,606
146148,8995.69,Low poverty,2022-01-14,607
346121,9638.96,Medium poverty,2022-01-14,607
216166,10381.24,High poverty,2022-01-14,607
125198,10952.02,Very high poverty,2022-01-14,607
146148,8995.69,Low poverty,2022-01-17,610
346121,9638.96,Medium poverty,2022-01-17,610
216166,10381.24,High poverty,2022-01-17,610
125198,10952.02,Very high poverty,2022-01-17,610
146148,8995.69,Low poverty,2022-01-18,611
346121,9638.96,Medium poverty,2022-01-18,611
216166,10381.24,High poverty,2022-01-18,611
125198,10952.02,Very high poverty,2022-01-18,611
146148,8995.69,Low poverty,2022-01-19,612
346121,9638.96,Medium poverty,2022-01-19,612
216166,10381.24,High poverty,2022-01-19,612
125198,10952.02,Very high poverty,2022-01-19,612
146148,8995.69,Low poverty,2022-01-20,613
346121,9638.96,Medium poverty,2022-01-20,613
216166,10381.24,High poverty,2022-01-20,613
125198,10952.02,Very high poverty,2022-01-20,613
146148,8995.69,Low poverty,2022-01-21,614
346121,9638.96,Medium poverty,2022-01-21,614
216166,10381.24,High poverty,2022-01-21,614
125198,10952.02,Very high poverty,2022-01-21,614
146148,8995.69,Low poverty,2022-01-23,616
346121,9638.96,Medium poverty,2022-01-23,616
216166,10381.24,High poverty,2022-01-23,616
125198,10952.02,Very high poverty,2022-01-23,616
146148,8995.69,Low poverty,2022-01-24,617
346121,9638.96,Medium poverty,2022-01-24,617
216166,10381.24,High poverty,2022-01-24,617
125198,10952.02,Very high poverty,2022-01-24,617
146148,8995.69,Low poverty,2022-01-25,618
346121,9638.96,Medium poverty,2022-01-25,618
216166,10381.24,High poverty,2022-01-25,618
125198,10952.02,Very high poverty,2022-01-25,618
146148,8995.69,Low poverty,2022-01-26,619
346121,9638.96,Medium poverty,2022-01-26,619
216166,10381.24,High poverty,2022-01-26,619
125198,10952.02,Very high poverty,2022-01-26,619
146148,8995.69,Low poverty,2022-01-27,620
346121,9638.96,Medium poverty,2022-01-27,620
216166,10381.24,High poverty,2022-01-27,620
125198,10952.02,Very high poverty,2022-01-27,620
146148,8995.69,Low poverty,2022-01-28,621
346121,9638.96,Medium poverty,2022-01-28,621
216166,10381.24,High poverty,2022-01-28,621
125198,10952.02,Very high poverty,2022-01-28,621
146148,8995.69,Low poverty,2022-01-29,622
346121,9638.96,Medium poverty,2022-01-29,622
216166,10381.24,High poverty,2022-01-29,622
125198,10952.02,Very high poverty,2022-01-29,622
146148,8995.69,Low poverty,2022-01-31,624
346121,9638.96,Medium poverty,2022-01-31,624
216166,10381.24,High poverty,2022-01-31,624
125198,10952.02,Very high poverty,2022-01-31,624
146148,8995.69,Low poverty,2022-02-01,625
346121,9638.96,Medium poverty,2022-02-01,625
216166,10381.24,High poverty,2022-02-01,625
125198,10952.02,Very high poverty,2022-02-01,625
146148,8995.69,Low poverty,2022-02-02,626
346121,9638.96,Medium poverty,2022-02-02,626
216166,10381.24,High poverty,2022-02-02,626
125198,10952.02,Very high poverty,2022-02-02,626
146148,8995.69,Low poverty,2022-02-03,627
346121,9638.96,Medium poverty,2022-02-03,627
216166,10381.24,High poverty,2022-02-03,627
125198,10952.02,Very high poverty,2022-02-03,627
146148,8995.69,Low poverty,2022-02-05,629
346121,9638.96,Medium poverty,2022-02-05,629
216166,10381.24,High poverty,2022-02-05,629
125198,10952.02,Very high poverty,2022-02-05,629
146148,8995.69,Low poverty,2022-02-06,630
346121,9638.96,Medium poverty,2022-02-06,630
216166,10381.24,High poverty,2022-02-06,630
125198,10952.02,Very high poverty,2022-02-06,630
146148,8995.69,Low poverty,2022-02-07,631
346121,9638.96,Medium poverty,2022-02-07,631
216166,10381.24,High poverty,2022-02-07,631
125198,10952.02,Very high poverty,2022-02-07,631
146148,8995.69,Low poverty,2022-02-08,632
346121,9638.96,Medium poverty,2022-02-08,632
216166,10381.24,High poverty,2022-02-08,632
125198,10952.02,Very high poverty,2022-02-08,632
146148,8995.69,Low poverty,2022-02-09,633
346121,9638.96,Medium poverty,2022-02-09,633
216166,10381.24,High poverty,2022-02-09,633
125198,10952.02,Very high poverty,2022-02-09,633
146148,8995.69,Low poverty,2022-02-10,634
346121,9638.96,Medium poverty,2022-02-10,634
216166,10381.24,High poverty,2022-02-10,634
125198,10952.02,Very high poverty,2022-02-10,634
146148,8995.69,Low poverty,2022-02-11,635
346121,9638.96,Medium poverty,2022-02-11,635
216166,10381.24,High poverty,2022-02-11,635
125198,10952.02,Very high poverty,2022-02-11,635
146148,8995.69,Low poverty,2022-02-13,637
346121,9638.96,Medium poverty,2022-02-13,637
216166,10381.24,High poverty,2022-02-13,637
125198,10952.02,Very high poverty,2022-02-13,637
146148,8995.69,Low poverty,2022-02-14,638
346121,9638.96,Medium poverty,2022-02-14,638
216166,10381.24,High poverty,2022-02-14,638
125198,10952.02,Very high poverty,2022-02-14,638
146148,8995.69,Low poverty,2022-02-16,640
346121,9638.96,Medium poverty,2022-02-16,640
216166,10381.24,High poverty,2022-02-16,640
125198,10952.02,Very high poverty,2022-02-16,640
146148,8995.69,Low poverty,2022-02-17,641
346121,9638.96,Medium poverty,2022-02-17,641
216166,10381.24,High poverty,2022-02-17,641
125198,10952.02,Very high poverty,2022-02-17,641
146148,8995.69,Low poverty,2022-02-18,642
346121,9638.96,Medium poverty,2022-02-18,642
216166,10381.24,High poverty,2022-02-18,642
125198,10952.02,Very high poverty,2022-02-18,642
146148,8995.69,Low poverty,2022-02-21,645
346121,9638.96,Medium poverty,2022-02-21,645
216166,10381.24,High poverty,2022-02-21,645
125198,10952.02,Very high poverty,2022-02-21,645
146148,8995.69,Low poverty,2022-02-22,646
346121,9638.96,Medium poverty,2022-02-22,646
216166,10381.24,High poverty,2022-02-22,646
125198,10952.02,Very high poverty,2022-02-22,646
146148,8995.69,Low poverty,2022-02-23,647
346121,9638.96,Medium poverty,2022-02-23,647
216166,10381.24,High poverty,2022-02-23,647
125198,10952.02,Very high poverty,2022-02-23,647
146148,8995.69,Low poverty,2022-02-24,648
346121,9638.96,Medium poverty,2022-02-24,648
216166,10381.24,High poverty,2022-02-24,648
125198,10952.02,Very high poverty,2022-02-24,648
146148,8995.69,Low poverty,2022-02-25,649
346121,9638.96,Medium poverty,2022-02-25,649
216166,10381.24,High poverty,2022-02-25,649
125198,10952.02,Very high poverty,2022-02-25,649
146148,8995.69,Low poverty,2022-02-27,651
346121,9638.96,Medium poverty,2022-02-27,651
216166,10381.24,High poverty,2022-02-27,651
125198,10952.02,Very high poverty,2022-02-27,651
146148,8995.69,Low poverty,2022-02-28,652
346121,9638.96,Medium poverty,2022-02-28,652
216166,10381.24,High poverty,2022-02-28,652
125198,10952.02,Very high poverty,2022-02-28,652
146148,8995.69,Low poverty,2022-03-01,653
346121,9638.96,Medium poverty,2022-03-01,653
216166,10381.24,High poverty,2022-03-01,653
125198,10952.02,Very high poverty,2022-03-01,653
146148,8995.69,Low poverty,2022-03-02,654
346121,9638.96,Medium poverty,2022-03-02,654
